sensor_id,location,user_name,temperature_c,humidity_pct,light_level_lux,motion_detected,battery_level_pct,event_time
sensor_8666,East Brianmouth,Melanie Steele,20.629176892624542,43.79867343158312,923.1981205450096,0,98.22491027504068,2025-10-13 23:59:56.289070
sensor_8667,East Lisafurt,John Johnson,16.711289152919413,46.27747018146217,697.2770625491672,0,81.39615999149723,2025-10-13 23:59:57.289071
sensor_8668,West Elizabethstad,Jaime Schroeder,29.139039850414626,41.63012264362561,999.4578146476745,0,28.750546802686667,2025-10-13 23:59:58.289072
sensor_8669,East Keithberg,Ashley Brown,21.217359852371466,64.16179133438469,987.4692114166717,0,62.27944381953286,2025-10-13 23:59:59.289073
sensor_8670,Antonioborough,Carolyn Patel,25.806896195415398,53.144456260259524,942.2491223093336,0,85.60797183378773,2025-10-14 00:00:00.289074
sensor_8671,Suttonbury,Richard Douglas,26.06592418166398,52.767654000557776,354.24590767029287,0,59.98789563120223,2025-10-14 00:00:01.289076
sensor_8672,Collinsbury,Ann Miller,20.882306942802312,65.5057658183369,275.34397956719386,0,95.34240384852562,2025-10-14 00:00:02.289077
sensor_8673,North Melissamouth,Richard Mcdonald,19.59917679684308,70.97688615165647,773.7486837267953,0,49.31306955158099,2025-10-14 00:00:03.289078
sensor_8674,West Samantha,Michelle Flores,19.030540696759946,61.213316489396306,578.8026181342758,0,70.47028122104692,2025-10-14 00:00:04.289079
sensor_8675,Davidview,Kathleen Young,20.129316645072137,48.908096311197504,683.9878461109469,0,83.87210855840253,2025-10-14 00:00:05.289080
sensor_8676,West Nicholas,Stephanie Stout,22.42099632279246,52.06409555313884,791.2435767491833,0,67.6888990611472,2025-10-14 00:00:06.289082
sensor_8677,Grayfort,Bruce Smith,19.682864296219385,59.29681641204294,814.7744844466898,0,72.59849578741665,2025-10-14 00:00:07.289083
sensor_8678,Bryanberg,Elizabeth Jenkins,23.398280050194682,52.44063042222145,744.3405568954421,0,54.31256495673074,2025-10-14 00:00:08.289084
sensor_8679,Kristenfort,Rebecca Higgins,26.5341797631285,65.59940328461829,642.1748838788604,0,51.817832425899994,2025-10-14 00:00:09.289085
sensor_8680,Williamston,Michelle Horton DVM,20.234539458039446,43.72801150719644,331.9647479319029,1,80.61774541891046,2025-10-14 00:00:10.289087
sensor_8681,Jeanshire,William Michael,20.850198353848644,53.190257260126764,646.627209550159,0,54.39798374330969,2025-10-14 00:00:11.289088
sensor_8682,South William,Robert Garcia,24.350786321537665,44.33277729398091,864.6194115213048,0,75.1603034157908,2025-10-14 00:00:12.289089
sensor_8683,Barkertown,Donald Martinez,22.713488310311423,57.43321746907797,170.36535845300403,0,20.761880525553764,2025-10-14 00:00:13.289090
sensor_8684,New Marissa,Nancy Moore,24.524950820833897,44.442233766754526,648.6828935712438,0,20.56566834685027,2025-10-14 00:00:14.289091
sensor_8685,West Pamela,Elizabeth Bailey,23.725075223763334,46.01789689903055,122.05548466121846,0,63.58736320053231,2025-10-14 00:00:15.289093
sensor_8686,Lake Adamport,Alexander Glass,18.144091183240455,38.05081028037176,711.8893445523436,0,77.0148541341233,2025-10-14 00:00:16.289094
sensor_8687,East Amandastad,Ronald Fitzgerald,26.40073484003715,59.32448161133744,654.189136760806,0,87.5087151037326,2025-10-14 00:00:17.289095
sensor_8688,Webbland,Kelly Rubio,18.64928513526425,48.20215036667556,860.1990462897838,0,49.32989008562346,2025-10-14 00:00:18.289096
sensor_8689,Sydneyburgh,Jessica Ellis,20.113508825712604,34.56112065887412,318.0101096328963,1,20.27146453509042,2025-10-14 00:00:19.289097
sensor_8690,Hallborough,Nicole Bradley,21.431510566503057,23.978045412481755,778.6486615252476,0,47.10108373405554,2025-10-14 00:00:20.289098
sensor_8691,South Barbaramouth,Carl Williams,26.226451182441778,63.311742090188936,171.50080581892087,0,26.267124635514154,2025-10-14 00:00:21.289100
sensor_8692,Taylormouth,Trevor Jackson,18.85206039232757,49.51279817135674,873.1489298929546,0,26.69511596076014,2025-10-14 00:00:22.289101
sensor_8693,Kylehaven,Christopher Sanchez,22.190775801826252,46.08101453046383,136.32084496284872,0,31.12750909195821,2025-10-14 00:00:23.289102
sensor_8694,Port Cathyside,Frank Green,20.74713308445267,36.32012486762261,363.2347158470953,0,82.5133655217289,2025-10-14 00:00:24.289103
sensor_8695,West Tammy,Tracy Jones,19.864081852056287,54.37594177191047,795.5983745740327,0,33.40225530829177,2025-10-14 00:00:25.289104
sensor_8696,North Patrick,Patricia Bishop,22.6273732447643,40.052490636121405,784.7792145465379,0,80.55472642712158,2025-10-14 00:00:26.289106
sensor_8697,South Kristinaborough,Barbara Leon,24.236610964588422,43.3466346719317,523.2500766277441,0,86.62653985478805,2025-10-14 00:00:27.289107
sensor_8698,Lake Williamfurt,Jack Stephenson,22.314507604628364,35.43851606680617,423.38084179134836,0,59.567943115860615,2025-10-14 00:00:28.289108
sensor_8699,South Kelseymouth,Lisa Carroll,25.709742909701813,35.06707553789123,325.4606314931459,1,47.941600916069795,2025-10-14 00:00:29.289109
sensor_8700,East Erikaton,Ms. Alisha Hernandez,21.829302747624055,45.733885678712184,432.0567645765216,0,28.246858788329074,2025-10-14 00:00:30.289110
sensor_8701,West Michele,Michael Gomez,23.81734833509174,39.71787266456293,405.93330019129303,0,94.67100283230472,2025-10-14 00:00:31.289111
sensor_8702,Tiffanyshire,Felicia Banks,21.276605478476466,47.78144850508575,336.9106635906512,0,66.76185520942636,2025-10-14 00:00:32.289113
sensor_8703,Blackfurt,Jamie Russell,21.38893612368707,41.76511320438285,715.4570964416307,0,26.392253327407076,2025-10-14 00:00:33.289114
sensor_8704,Fordborough,Stefanie Jackson,20.8260331310736,48.416485964789416,506.3672372070756,0,93.72215111192094,2025-10-14 00:00:34.289115
sensor_8705,North Natasha,Erin Harris,21.791640020338303,38.49430636014018,793.4078720618179,0,49.86164459688584,2025-10-14 00:00:35.289116
sensor_8706,North Benjaminview,Kristin Sullivan,19.828095884178424,37.74345812558222,394.60468954524714,0,83.95571791016766,2025-10-14 00:00:36.289117
sensor_8707,Robertview,Kyle Silva,23.45278326862978,75.3186326688863,926.2939074095979,0,74.81452440223502,2025-10-14 00:00:37.289119
sensor_8708,Andersonland,Anthony Parker,23.98592746546559,58.23624048298433,311.4568386401723,0,99.54649742760837,2025-10-14 00:00:38.289120
sensor_8709,New Hannah,Karen Martin,26.784151596964534,40.32327719675122,606.7394068813751,0,30.92904193025217,2025-10-14 00:00:39.289121
sensor_8710,Smithside,Mariah Harris,23.446656837400884,44.17911128029981,361.1493672194803,0,95.60085654198,2025-10-14 00:00:40.289122
sensor_8711,Ramirezland,Jasmin Burton,19.88228047997359,49.67539929689211,303.09974378452426,0,29.01265602108709,2025-10-14 00:00:41.289123
sensor_8712,Montoyaport,Scott Boyer,23.021471434276307,48.78813794010199,360.1768234338943,0,57.12304295762267,2025-10-14 00:00:42.289125
sensor_8713,Lake Robertton,Ryan Cunningham,26.66750333452938,68.91139206905058,242.47595988237592,0,93.59628126656081,2025-10-14 00:00:43.289126
sensor_8714,South Williamview,Kevin Macdonald,21.05336336628576,33.957559330005104,360.89513611380545,0,65.6012878524277,2025-10-14 00:00:44.289127
sensor_8715,South Danielleton,Travis Jones,28.04891958762095,55.0159589806633,980.1659143336382,0,59.62392034887163,2025-10-14 00:00:45.289128
sensor_8716,Michaelastad,Nicholas Lawson,27.142259449257175,51.88224735493835,768.8215568101753,0,58.77420980478078,2025-10-14 00:00:46.289129
sensor_8717,South Kristenview,Daniel Zimmerman,25.088111841014673,60.245225166969945,528.2184415041468,1,38.970440528675034,2025-10-14 00:00:47.289131
sensor_8718,Anthonyshire,Kimberly Walker,9.901672336129717,51.29768579950361,623.0752473531469,0,47.04728516333083,2025-10-14 00:00:48.289132
sensor_8719,Port Craigbury,Stacy Wang,25.826302422871027,50.66353544667215,819.4449018032772,0,24.319616556431374,2025-10-14 00:00:49.289133
sensor_8720,West Markview,Christine Keith,23.59956973395917,53.838121537997225,980.8766221495887,0,96.21702295325227,2025-10-14 00:00:50.289134
sensor_8721,Lucasside,Teresa Mckee,23.362160344711132,35.52464563795911,839.0096862646387,0,54.581402694291505,2025-10-14 00:00:51.289135
sensor_8722,Robertborough,Cynthia Green,29.51906547335244,59.842850350470826,769.1891281547564,0,41.898865294261974,2025-10-14 00:00:52.289136
sensor_8723,South Daniel,Patricia Wiggins,23.22874824742351,35.028522922171206,830.5587433986748,0,35.056099268458794,2025-10-14 00:00:53.289137
sensor_8724,West Kyleshire,John Dawson,23.155130108471297,41.37717556432772,164.06175929708292,0,66.94060748695858,2025-10-14 00:00:54.289139
sensor_8725,Jeremyland,Victoria Garcia,22.333011938125427,53.85913299241573,492.928837836079,0,42.604905691921715,2025-10-14 00:00:55.289140
sensor_8726,North Patriciaburgh,Jennifer Rios,26.122706721615295,54.913536149919594,597.5399712662186,0,28.396176030749373,2025-10-14 00:00:56.289141
sensor_8727,Grantview,Christopher Peck,21.13279209845295,61.18899394423714,497.22362099951266,0,29.704940392228103,2025-10-14 00:00:57.289142
sensor_8728,South Nicholas,John Hayes,27.24015490400448,60.17907910416724,218.30510919806156,0,40.999712074235845,2025-10-14 00:00:58.289143
sensor_8729,Jennifertown,Michelle Meyer,22.195018337607834,42.27459820122813,840.8176126526959,1,49.39482819433191,2025-10-14 00:00:59.289145
sensor_8730,Earlbury,Shelly Mata,23.403201711405888,41.513374173001445,335.56148122871855,1,64.90941898569312,2025-10-14 00:01:00.289146
sensor_8731,Brendafort,Joseph Thomas,21.986501292401062,42.05761208743863,895.6462070114826,0,25.346264594633006,2025-10-14 00:01:01.289147
sensor_8732,Thomasbury,Alicia Lewis,23.45541234375852,54.530406209605445,346.3661205842516,0,71.90665137599422,2025-10-14 00:01:02.289148
sensor_8733,East Brandon,Jesse Nelson,23.73628904927675,58.15347819371918,247.03938708694486,0,59.03626251987219,2025-10-14 00:01:03.289149
sensor_8734,Port Kevinstad,Dave Vang,21.370691946565668,53.333051507434746,372.7793217752599,0,67.26370899733351,2025-10-14 00:01:04.289150
sensor_8735,Port Molly,Sarah Lambert,23.682487175333925,41.103757074105985,666.6864499678435,0,68.09147356429952,2025-10-14 00:01:05.289152
sensor_8736,East John,Kaitlyn Gibson,26.033479564316238,55.270704215331484,672.1296930854595,0,78.24941433252445,2025-10-14 00:01:06.289153
sensor_8737,South Tylerhaven,Nicole Decker,23.383154681513684,51.636321912491134,299.805046004603,0,77.41346731389925,2025-10-14 00:01:07.289154
sensor_8738,Hollyfurt,Samuel Strong,20.518731612091774,57.40791629098573,790.0925153052327,0,21.40930357331665,2025-10-14 00:01:08.289155
sensor_8739,Andrewland,Kristin Cervantes,19.98892001306961,37.234042736430844,502.3091265952489,0,72.3211760290138,2025-10-14 00:01:09.289157
sensor_8740,Lake Patrick,Matthew Dougherty,22.843610436420914,52.72417444841267,781.0024309700455,0,68.66667892516074,2025-10-14 00:01:10.289158
sensor_8741,New David,Marie Luna,21.905484764788756,57.372699571166955,414.23687359919614,0,71.01665895110955,2025-10-14 00:01:11.289159
sensor_8742,East Davidview,Gordon Livingston,24.72029437546471,63.11963245237326,756.5462551869413,0,35.81401590593095,2025-10-14 00:01:12.289160
sensor_8743,New Ryanchester,Jennifer Hall,22.55697401062497,36.093068540197464,226.57167061825638,0,54.77658415943351,2025-10-14 00:01:13.289161
sensor_8744,South Ryan,Brandon Ward,21.682443964685824,42.29288778690591,477.95798462264156,0,69.18619371304536,2025-10-14 00:01:14.289163
sensor_8745,North Charles,Rachael Sherman,21.31200656814724,28.432089975655288,973.1562001389632,0,45.872139753752506,2025-10-14 00:01:15.289164
sensor_8746,Brownside,Jerry Clark,26.542507813194263,40.912793819701065,881.9407035042927,0,51.07487635440311,2025-10-14 00:01:16.289165
sensor_8747,Jacquelinehaven,Matthew Campbell,20.315152447187423,52.59289185285307,660.1956131346016,0,60.62363555091256,2025-10-14 00:01:17.289166
sensor_8748,Port Susan,Thomas Fuller,21.648091939018105,41.76429417163814,595.8214390176909,0,40.908050376590964,2025-10-14 00:01:18.289167
sensor_8749,South Jessica,Louis Ramos,22.458156158136404,67.12835899127339,584.0584587822157,1,40.14228404858259,2025-10-14 00:01:19.289168
sensor_8750,West Jennachester,Todd Peterson,18.95362531146901,38.194418180242806,764.3926804508685,0,27.04087173877351,2025-10-14 00:01:20.289169
sensor_8751,East Jenniferfort,Rodney Collins,24.430175579370587,61.439644021994965,950.506097036248,0,28.36994337836795,2025-10-14 00:01:21.289171
sensor_8752,Port Stanleytown,Holly Fisher,18.22229343889051,42.10266538215724,554.6476042400142,0,46.04510900577103,2025-10-14 00:01:22.289172
sensor_8753,New Andrew,Bethany Boone,23.192882183546686,49.91434185060268,534.1151689465903,0,79.525742538916,2025-10-14 00:01:23.289173
sensor_8754,Kyleburgh,Regina Powell,22.276296014377785,41.71832403938091,824.9335391125295,1,59.995791129049,2025-10-14 00:01:24.289174
sensor_8755,Hernandezborough,Alyssa Hamilton MD,20.70036624408188,55.13146632655424,512.9720392452998,0,59.192133742571656,2025-10-14 00:01:25.289176
sensor_8756,South Sarahberg,Becky Downs,20.70650149621828,33.98643280838115,990.6224824288918,0,30.305405916823396,2025-10-14 00:01:26.289177
sensor_8757,Port Emma,Randy Munoz,27.575454020853435,54.24858981867338,389.01590768375047,1,44.070853828450595,2025-10-14 00:01:27.289178
sensor_8758,North Hannahland,Vanessa Smith,24.11269693661641,62.06029096714179,685.4921549244441,1,40.80151887306243,2025-10-14 00:01:28.289179
sensor_8759,West Kevinburgh,Jeffrey Brown,26.398920544104712,51.82578613292274,986.1219492092695,0,82.06850713330694,2025-10-14 00:01:29.289180
sensor_8760,Thomasside,David Scott,23.091855499389037,63.66107881287763,738.3154513267134,1,23.355027919250617,2025-10-14 00:01:30.289182
sensor_8761,North Meghanland,Nichole White,18.5198429058417,51.163005223697766,215.91809479986756,0,44.88629624263602,2025-10-14 00:01:31.289183
sensor_8762,Pennyville,Lisa Robinson,25.796215094625104,51.044658142438514,623.5484797888745,0,46.82546357853585,2025-10-14 00:01:32.289184
sensor_8763,Toddborough,Brenda Oconnor,21.433926014422774,62.73704443111146,481.9283117728467,0,31.47650722266869,2025-10-14 00:01:33.289185
sensor_8764,Smithhaven,Melissa Dixon,26.211085034454964,47.763052673093476,901.5080686243018,0,25.437019803550687,2025-10-14 00:01:34.289186
sensor_8765,Louisshire,Chelsey Beasley,20.14406313477099,52.495589799118164,179.32407186849935,0,31.576346368353228,2025-10-14 00:01:35.289187
sensor_8766,New Dianaberg,Carolyn Smith,22.053467192566124,60.76044793152786,952.8685885527668,0,94.70617573536427,2025-10-14 00:01:36.289189
sensor_8767,West Thomas,Helen Bailey,25.84592335755757,39.86825644740639,479.04546284641157,0,98.35707427184926,2025-10-14 00:01:37.289190
sensor_8768,North Kristin,Patrick Miller,25.29628654405666,44.72670384739246,101.34905897862294,0,89.07046915793468,2025-10-14 00:01:38.289191
sensor_8769,West Williamville,Dakota Charles,27.666677635821657,40.57931130643774,835.9717560508946,1,36.10512851887712,2025-10-14 00:01:39.289192
sensor_8770,Aprilside,Jonathan Conley,23.481135828158855,47.95138147602171,501.283664140185,0,22.21324260215157,2025-10-14 00:01:40.289193
sensor_8771,West Donna,Robert Santos,20.268749978393846,59.05503686872474,765.0637430811121,0,34.11425026737955,2025-10-14 00:01:41.289195
sensor_8772,East Margaret,Kevin Green,23.145643637101017,60.02040912870835,732.9904654429181,1,63.515454503395574,2025-10-14 00:01:42.289196
sensor_8773,West Brandihaven,Stanley Henry,25.353502488840565,34.6724967222181,506.2358963200891,0,32.751383287058914,2025-10-14 00:01:43.289197
sensor_8774,South Tiffanyfurt,Christopher Henderson,18.186144704321634,38.74350823444844,640.423267108925,0,76.18388328202484,2025-10-14 00:01:44.289198
sensor_8775,Port Megan,Stacie Preston,21.056798567640726,49.69316889381576,502.17906835363243,0,98.29978533026573,2025-10-14 00:01:45.289199
sensor_8776,South Ian,Eric Wallace,23.099087299211234,48.63530486609027,306.1697916096956,0,66.09099223586624,2025-10-14 00:01:46.289200
sensor_8777,Jacksonberg,Danny Campbell,23.3542300357325,46.71593467115037,527.8981162266082,0,69.25134376200239,2025-10-14 00:01:47.289202
sensor_8778,Colleenchester,Jeffery Owen,21.772504137782235,32.49617543060526,540.6221949034341,0,66.69398265307032,2025-10-14 00:01:48.289203
sensor_8779,Martinstad,Adam Moran,16.033611581771822,29.021570105194773,188.04522730250676,1,35.413189446822756,2025-10-14 00:01:49.289204
sensor_8780,Butlerburgh,Christian Lewis,24.090629142983914,48.6444116676995,302.0675164604811,0,35.55403709223019,2025-10-14 00:01:50.289205
sensor_8781,New Amandashire,Jessica Mcdonald,19.660791170864343,59.251002530768105,961.9543485452913,0,66.66100696126227,2025-10-14 00:01:51.289206
sensor_8782,North Caroline,Eric Adams,22.090265868372278,56.147281857145465,714.7489237593103,0,36.00504499170242,2025-10-14 00:01:52.289207
sensor_8783,Ryanville,John Hill,22.400942351925888,61.63192516412704,679.4743040268262,0,92.91216687137461,2025-10-14 00:01:53.289209
sensor_8784,Port Kelseyborough,Christina Ramirez,23.200045820685965,54.744287473740066,857.257429485576,0,85.01285269583887,2025-10-14 00:01:54.289210
sensor_8785,Mosesland,Kathryn Vang,21.930517865350716,48.455373760904315,523.1530253662315,1,98.44610474005526,2025-10-14 00:01:55.289211
sensor_8786,Aprilfurt,Michelle Cox,19.510340277944092,31.978053102900788,718.539687240497,0,62.92735273965775,2025-10-14 00:01:56.289212
sensor_8787,Rodriguezport,Alison Jones,22.87319843954373,61.69255476990638,129.22235521989998,0,37.08335836618022,2025-10-14 00:01:57.289213
sensor_8788,West Corey,Casey Jordan,26.39596074374783,30.25255998347148,155.90645560354093,0,49.13014140383837,2025-10-14 00:01:58.289215
sensor_8789,South Stephanie,Cheryl Wheeler,26.145441563173613,36.349261612609354,586.2017050704533,0,22.60713640837391,2025-10-14 00:01:59.289216
sensor_8790,Port Brittany,Robert Esparza Jr.,24.98518505960625,62.47802858891589,119.08499408440531,1,94.36109595400822,2025-10-14 00:02:00.289217
sensor_8791,Hannatown,Joyce Thornton,19.990995359317765,54.9417472629157,133.68638845086883,0,49.17072839431511,2025-10-14 00:02:01.289218
sensor_8792,Johnsonstad,Robert Evans,29.58672986565761,47.23747896104455,320.8567119088352,0,72.86529402964625,2025-10-14 00:02:02.289219
sensor_8793,Bradshawmouth,David Campbell,22.676470213674246,58.657138229158285,721.164182155757,0,25.559110119668304,2025-10-14 00:02:03.289220
sensor_8794,Jackbury,Jeff Martinez,21.935189959222022,63.974860787815196,184.72983037077614,1,82.91824802671766,2025-10-14 00:02:04.289222
sensor_8795,Williamsfurt,Joseph Ballard,22.216548677734192,46.09721403635989,528.4574016851213,0,77.57387509205067,2025-10-14 00:02:05.289223
sensor_8796,Williamsfort,Michael Parker,20.292397597089973,59.05333785256385,625.6906500953418,0,82.57819192189741,2025-10-14 00:02:06.289224
sensor_8797,Walkerside,Mrs. Leslie Taylor,29.72146838531323,46.334111088859515,775.3320842962802,0,86.98806403755648,2025-10-14 00:02:07.289225
sensor_8798,Kevinfort,Carl Brown,18.089072973914146,33.99462612584464,725.3857295951191,1,61.609773831217474,2025-10-14 00:02:08.289226
sensor_8799,Port Nicholasland,Donald Lee,25.159678487415395,33.458105723586186,122.89451579931627,0,85.70417558129327,2025-10-14 00:02:09.289227
sensor_8800,West William,John Williams,21.814100298286277,44.75792590298483,355.7314970367197,0,35.93623573100446,2025-10-14 00:02:10.289228
sensor_8801,New Michaelberg,Angela Mcmahon,23.067882812048364,22.418543452199515,551.005757270415,1,71.41001897811742,2025-10-14 00:02:11.289230
sensor_8802,Woodshaven,Maria Branch,20.814396467057566,47.96462213034435,246.428970293629,0,68.26677421272572,2025-10-14 00:02:12.289231
sensor_8803,Bakerborough,William Harper,23.436392853809075,52.179564222702155,142.63369175151908,0,95.72047888331377,2025-10-14 00:02:13.289232
sensor_8804,North Jamesview,Terry Wright,21.273704916802913,37.40884720772222,928.1025752772267,0,42.893047781555715,2025-10-14 00:02:14.289233
sensor_8805,Morganport,Lisa Watson,27.53524656987696,38.3662378403061,548.8037214389768,0,85.6300728086843,2025-10-14 00:02:15.289234
sensor_8806,Cindymouth,Brandon Kelly,28.91313996925197,50.84814130000991,660.6014273826058,0,34.93966758589281,2025-10-14 00:02:16.289235
sensor_8807,Port Richard,Tiffany Nicholson,18.806779666146515,47.23976269660775,993.4976091573064,0,63.22306922958592,2025-10-14 00:02:17.289237
sensor_8808,New Lindaborough,Brian Fisher,23.72660868492196,59.359057912193094,690.9664803419219,0,49.799361823014074,2025-10-14 00:02:18.289238
sensor_8809,Port Amy,Kelly Miller,22.361493998976886,57.80534535781722,693.1872764533258,0,59.7158510722809,2025-10-14 00:02:19.289239
sensor_8810,North Erica,Kim Jones,23.086026797200347,51.98108880018413,211.15086656147224,0,93.86302378321406,2025-10-14 00:02:20.289240
sensor_8811,West Victoriahaven,Robert Fitzgerald,24.135948770556016,62.24419944888131,444.3207706878089,1,49.866335925193326,2025-10-14 00:02:21.289241
sensor_8812,Higginsberg,Adriana Miller,16.981623163084222,41.710007611403626,594.7612688831673,0,53.441566868403726,2025-10-14 00:02:22.289242
sensor_8813,Simpsonbury,James Buchanan,15.11317628208294,41.5460894588324,633.3309186815623,0,67.54521484060739,2025-10-14 00:02:23.289244
sensor_8814,New Jeffreyport,Stacey Warren,15.33132850676082,41.16401512306104,884.037650028436,0,67.00916406878767,2025-10-14 00:02:24.289245
sensor_8815,West Erin,Denise Flores MD,22.854781366052308,71.53075399049351,201.79314438720348,0,40.41193705175643,2025-10-14 00:02:25.289246
sensor_8816,New Lawrence,Carolyn Brown,23.113795635718663,57.002048494076625,411.4600416547986,0,52.74331184908746,2025-10-14 00:02:26.289247
sensor_8817,Ramirezhaven,Mr. Scott Kelly DVM,22.91042779256832,57.63535824953375,835.6309333525181,0,66.31790428839781,2025-10-14 00:02:27.289248
sensor_8818,Soniaville,Heather Ward,21.678070404863163,46.46768223676659,403.9773156314633,1,67.45941047478837,2025-10-14 00:02:28.289249
sensor_8819,Griffinshire,Chelsea Lopez,24.646625592868038,74.57791343180541,736.8257597499446,0,38.17890801375234,2025-10-14 00:02:29.289251
sensor_8820,Port Margaretborough,Belinda Manning,20.4598911501281,42.27813097980902,770.189384944518,0,99.27484550386721,2025-10-14 00:02:30.289252
sensor_8821,Fosterhaven,Mr. Michael Long,19.332967910184053,47.43616509829611,178.82262561869015,0,38.24804344394722,2025-10-14 00:02:31.289253
sensor_8822,Jerryfurt,Joseph Dunlap,24.660258232088168,45.12139831604178,687.369731903324,0,54.16015479590968,2025-10-14 00:02:32.289254
sensor_8823,New Nicoleberg,Jeremy Cook,24.688873576138498,48.665234631176034,858.1742046894834,1,30.96173168194314,2025-10-14 00:02:33.289255
sensor_8824,Port Marymouth,Melissa Morales,22.240552558380067,47.96264258994926,156.84201137020975,0,65.56623272095189,2025-10-14 00:02:34.289257
sensor_8825,Ryanmouth,Angela Williams,21.97995958324229,30.48271545438258,462.0743322236743,0,56.19218268935089,2025-10-14 00:02:35.289258
sensor_8826,Grayland,Timothy Rogers,18.925959539462685,49.44028363533053,180.70855107239967,0,97.56396342716543,2025-10-14 00:02:36.289259
sensor_8827,Sandersshire,Theresa Ayala,23.253090174256574,67.3245975767927,836.1307543107054,0,34.69310138342625,2025-10-14 00:02:37.289260
sensor_8828,West Sharon,Candice Anderson,25.29832666933165,39.858969170944235,255.9838259437373,0,38.46717758972602,2025-10-14 00:02:38.289261
sensor_8829,Joelport,Caitlin Marks,19.18576954848036,57.69817044436772,747.0510503287785,0,51.37296569071176,2025-10-14 00:02:39.289263
sensor_8830,Anthonytown,Brittany Davis,21.642715287473884,57.17058050276697,199.9448269964616,0,81.88143663877327,2025-10-14 00:02:40.289264
sensor_8831,Lake Kellymouth,Todd Lynch,20.219013567656056,36.42161029159565,452.5336211731609,0,92.93510634282183,2025-10-14 00:02:41.289265
sensor_8832,Craigtown,Jasmine Johnson,24.722571163766748,57.73515580816567,610.8780519906518,0,46.64775955647578,2025-10-14 00:02:42.289266
sensor_8833,Lauratown,Edgar Summers,25.785150355695848,43.21658709001438,346.4238921287574,0,20.49769664124007,2025-10-14 00:02:43.289267
sensor_8834,Scottview,Shane Richardson,19.995559188890212,41.99626639116922,151.475947379563,0,92.97949360028443,2025-10-14 00:02:44.289268
sensor_8835,Petersenburgh,Jennifer Williams,24.62083181199456,40.847877546187775,858.3429015740022,0,44.27232164640473,2025-10-14 00:02:45.289270
sensor_8836,Michellechester,Kim Gonzalez,18.71692680496183,53.1307984855735,256.41609926285946,0,57.55253653083108,2025-10-14 00:02:46.289271
sensor_8837,Cameronchester,Sarah Williams,22.904528041651396,47.665131764396904,960.5413933270634,0,25.399036355710276,2025-10-14 00:02:47.289272
sensor_8838,North Edwardton,Michael Hernandez,23.951776714705286,48.97095668484399,198.36551629790426,0,90.80436624715892,2025-10-14 00:02:48.289273
sensor_8839,New Kaitlin,Maria Patton,18.29816273461216,52.09078097808431,970.1364888917191,0,36.7396120302132,2025-10-14 00:02:49.289274
sensor_8840,West Carrie,Jon Chavez,20.89833510214095,65.68633922512748,944.1862558007376,0,31.0082027355367,2025-10-14 00:02:50.289276
sensor_8841,Lake Jamesland,Brent Rubio,21.657997950844976,65.81107501726359,959.5274596166531,0,81.72497122395458,2025-10-14 00:02:51.289277
sensor_8842,Port Richard,Elizabeth Jenkins,21.735632478863185,48.881944243659305,384.13322541705645,0,80.64522039103869,2025-10-14 00:02:52.289278
sensor_8843,Martinmouth,Dr. Jeffrey Wong,25.54831584903936,48.73052237119596,225.05122748128002,0,95.76213207488529,2025-10-14 00:02:53.289279
sensor_8844,North Emilyville,Ashlee Meyers,23.058252568410243,35.469145740654966,764.0797021935455,0,63.310061659449616,2025-10-14 00:02:54.289280
sensor_8845,Lake Pamelaview,Andrew Tyler,22.22261028161969,45.31880475335668,996.4452300357904,0,59.84341309201067,2025-10-14 00:02:55.289282
sensor_8846,Estesborough,Jon Brown,24.25356510085643,52.195945124791194,338.72805440668253,0,68.69495023025576,2025-10-14 00:02:56.289283
sensor_8847,Maryfort,Deanna Hernandez,25.518691690484594,48.001714704382486,781.4331421275746,0,97.38672834933378,2025-10-14 00:02:57.289284
sensor_8848,Avilamouth,Dr. Derrick Cortez IV,24.033522715348948,55.61302096338103,891.7657110514629,0,90.43620464941382,2025-10-14 00:02:58.289285
sensor_8849,Derekmouth,Robert Strong,19.02521517007947,52.55731127461214,480.82587467329677,0,69.38727881081951,2025-10-14 00:02:59.289286
sensor_8850,West Frankton,Veronica Garrett,26.939266058151325,55.16268262999661,122.25633563513261,0,73.68150648369114,2025-10-14 00:03:00.289287
sensor_8851,Mclaughlinview,Benjamin Black,19.06302400331348,64.9797067476693,480.15543378683464,0,51.48480977019144,2025-10-14 00:03:01.289289
sensor_8852,East George,Elizabeth Bell,19.232260631031995,57.97478109182127,877.551067432011,0,75.46046741574534,2025-10-14 00:03:02.289290
sensor_8853,Port Richardbury,Jackie Garcia,22.946587564050613,33.72159709136088,466.96823912584625,0,78.06396713371669,2025-10-14 00:03:03.289291
sensor_8854,East Calebstad,Andrew Hampton,20.93907748160349,58.547253900971505,833.7997464552709,0,79.23528826804599,2025-10-14 00:03:04.289292
sensor_8855,Brandonport,Steven Yu,26.703958489585975,47.29540503152607,581.890434407811,0,75.06390858720032,2025-10-14 00:03:05.289293
sensor_8856,Lake Amy,Candace Gomez,20.885745530488872,49.76885158040758,223.68740546533434,0,64.03344355239595,2025-10-14 00:03:06.289295
sensor_8857,East Kristen,Alison Willis,19.254249433414966,45.97332637415536,860.2529186502895,0,50.42162810463985,2025-10-14 00:03:07.289296
